order_id,date,customer_id,product,price,quantity,coupon_code,shipping_city,discount_rate,state,city_population,latitude,longitude,city_match,gross_amount,order_total,discount_amount,days_since_purchase,order_month,order_weekday,is_weekend
ORD-10297,2025-04-11,C0075,1080p Webcam,59.99,2,,Dallas,0.0,Texas,1257676,32.7766642,-96.7969879,exact,119.98,119.98,0.0,81,2025-04,Friday,False
ORD-10298,2025-04-11,C0095,Wireless Mouse,24.99,1,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,24.99,24.99,0.0,81,2025-04,Friday,False
ORD-10299,2025-04-11,C0061,Noise-Cancelling Headphones,199.99,3,WELCOME5,Boston,0.05,Massachusetts,645966,42.3600825,-71.0588801,exact,599.97,569.97,30.0,81,2025-04,Friday,False
ORD-10300,2025-04-11,C0136,Laptop Stand,34.99,2,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,69.98,69.98,0.0,81,2025-04,Friday,False
ORD-10301,2025-04-12,C0118,LED Desk Lamp,29.99,1,,Dallas,0.0,Texas,1257676,32.7766642,-96.7969879,exact,29.99,29.99,0.0,80,2025-04,Saturday,True
ORD-10302,2025-04-13,C0045,LED Desk Lamp,29.99,1,SAVE15,Houston,0.15,Texas,2195914,29.7604267,-95.3698028,exact,29.99,25.49,4.5,79,2025-04,Sunday,True
ORD-10303,2025-04-13,C0127,USB-C Hub,39.99,1,WELCOME5,New York,0.05,New York,8405837,40.7127837,-74.00594129999999,exact,39.99,37.99,2.0,79,2025-04,Sunday,True
ORD-10304,2025-04-14,C0072,Laptop Stand,34.99,2,FREESHIP,Phoenix,0.0,Arizona,1513367,33.4483771,-112.0740373,exact,69.98,69.98,0.0,78,2025-04,Monday,False
ORD-10305,2025-04-14,C0138,USB-C Hub,39.99,4,FREESHIP,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,159.96,159.96,0.0,78,2025-04,Monday,False
ORD-10306,2025-04-14,C0113,Wireless Mouse,24.99,2,,Dallas,0.0,Texas,1257676,32.7766642,-96.7969879,exact,49.98,49.98,0.0,78,2025-04,Monday,False
ORD-10307,2025-04-14,C0037,Wireless Mouse,24.99,3,FREESHIP,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,74.97,74.97,0.0,78,2025-04,Monday,False
ORD-10308,2025-04-16,C0128,USB-C Hub,39.99,3,,Dallas,0.0,Texas,1257676,32.7766642,-96.7969879,exact,119.97,119.97,0.0,76,2025-04,Wednesday,False
ORD-10309,2025-04-16,C0012,1080p Webcam,59.99,2,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,119.98,119.98,0.0,76,2025-04,Wednesday,False
ORD-10310,2025-04-16,C0083,Noise-Cancelling Headphones,199.99,1,,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,199.99,199.99,0.0,76,2025-04,Wednesday,False
ORD-10311,2025-04-16,C0103,Wireless Mouse,24.99,1,FREESHIP,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,24.99,24.99,0.0,76,2025-04,Wednesday,False
ORD-10312,2025-04-17,C0117,Laptop Stand,34.99,3,SAVE10,Chicago,0.1,Illinois,2718782,41.8781136,-87.62979820000001,exact,104.97,94.47,10.5,75,2025-04,Thursday,False
ORD-10313,2025-04-17,C0013,Noise-Cancelling Headphones,199.99,3,SAVE20,Denver,0.2,Colorado,649495,39.7392358,-104.990251,exact,599.97,479.98,119.99,75,2025-04,Thursday,False
ORD-10314,2025-04-17,C0126,Noise-Cancelling Headphones,199.99,2,,San Diego,0.0,California,1355896,32.715738,-117.1610838,exact,399.98,399.98,0.0,75,2025-04,Thursday,False
ORD-10315,2025-04-18,C0006,Noise-Cancelling Headphones,199.99,2,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,399.98,399.98,0.0,74,2025-04,Friday,False
ORD-10316,2025-04-18,C0014,Wireless Mouse,24.99,1,FREESHIP,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,24.99,24.99,0.0,74,2025-04,Friday,False
ORD-10317,2025-04-18,C0097,USB-C Hub,39.99,2,WELCOME5,Chicago,0.05,Illinois,2718782,41.8781136,-87.62979820000001,exact,79.98,75.98,4.0,74,2025-04,Friday,False
ORD-10318,2025-04-19,C0105,27in Monitor,249.99,1,,Phoenix,0.0,Arizona,1513367,33.4483771,-112.0740373,exact,249.99,249.99,0.0,73,2025-04,Saturday,True
ORD-10319,2025-04-19,C0110,Mechanical Keyboard,89.99,1,SAVE10,Austin,0.1,Texas,885400,30.267153000000004,-97.7430608,exact,89.99,80.99,9.0,73,2025-04,Saturday,True
ORD-10320,2025-04-20,UNKNOWN,1080p Webcam,59.99,1,,San Diego,0.0,California,1355896,32.715738,-117.1610838,exact,59.99,59.99,0.0,72,2025-04,Sunday,True
ORD-10321,2025-04-20,C0026,1080p Webcam,59.99,1,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,59.99,59.99,0.0,72,2025-04,Sunday,True
ORD-10322,2025-04-20,C0019,1080p Webcam,59.99,4,,Dallas,0.0,Texas,1257676,32.7766642,-96.7969879,exact,239.96,239.96,0.0,72,2025-04,Sunday,True
ORD-10323,2025-04-21,C0086,27in Monitor,249.99,3,SAVE10,Boston,0.1,Massachusetts,645966,42.3600825,-71.0588801,exact,749.97,674.97,75.0,71,2025-04,Monday,False
ORD-10324,2025-04-21,C0007,Wireless Mouse,24.99,2,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,49.98,49.98,0.0,71,2025-04,Monday,False
ORD-10325,2025-04-21,C0145,Laptop Stand,34.99,1,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,34.99,34.99,0.0,71,2025-04,Monday,False
ORD-10326,2025-04-22,C0111,1080p Webcam,59.99,1,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,59.99,59.99,0.0,70,2025-04,Tuesday,False
ORD-10327,2025-04-22,C0135,27in Monitor,249.99,5,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,1249.95,1249.95,0.0,70,2025-04,Tuesday,False
ORD-10328,2025-04-22,C0135,LED Desk Lamp,29.99,1,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,29.99,29.99,0.0,70,2025-04,Tuesday,False
ORD-10329,2025-04-22,C0140,1080p Webcam,59.99,2,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,119.98,119.98,0.0,70,2025-04,Tuesday,False
ORD-10330,2025-04-23,C0113,USB-C Hub,39.99,1,SAVE10,San Diego,0.1,California,1355896,32.715738,-117.1610838,exact,39.99,35.99,4.0,69,2025-04,Wednesday,False
ORD-10331,2025-04-24,C0132,LED Desk Lamp,29.99,1,SAVE15,Denver,0.15,Colorado,649495,39.7392358,-104.990251,exact,29.99,25.49,4.5,68,2025-04,Thursday,False
ORD-10332,2025-04-24,C0095,Noise-Cancelling Headphones,199.99,3,,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,599.97,599.97,0.0,68,2025-04,Thursday,False
ORD-10333,2025-04-25,C0134,Mechanical Keyboard,89.99,1,SAVE20,Boston,0.2,Massachusetts,645966,42.3600825,-71.0588801,exact,89.99,71.99,18.0,67,2025-04,Friday,False
ORD-10334,2025-04-25,UNKNOWN,LED Desk Lamp,29.99,1,SAVE20,New York,0.2,New York,8405837,40.7127837,-74.00594129999999,exact,29.99,23.99,6.0,67,2025-04,Friday,False
ORD-10335,2025-04-25,C0042,Mechanical Keyboard,89.99,1,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,89.99,89.99,0.0,67,2025-04,Friday,False
ORD-10336,2025-04-26,C0065,27in Monitor,249.99,1,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,249.99,249.99,0.0,66,2025-04,Saturday,True
ORD-10337,2025-04-26,C0130,Wireless Mouse,24.99,1,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,24.99,24.99,0.0,66,2025-04,Saturday,True
ORD-10338,2025-04-27,C0074,Mechanical Keyboard,89.99,2,SAVE15,Portland,0.15,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,179.98,152.98,27.0,65,2025-04,Sunday,True
ORD-10339,2025-04-28,C0097,1080p Webcam,59.99,1,SAVE15,Philadelphia,0.15,Pennsylvania,1553165,39.9525839,-75.1652215,exact,59.99,50.99,9.0,64,2025-04,Monday,False
ORD-10340,2025-04-28,C0071,USB-C Hub,39.99,5,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,199.95,199.95,0.0,64,2025-04,Monday,False
ORD-10341,2025-04-28,C0076,27in Monitor,249.99,2,SAVE10,New York,0.1,New York,8405837,40.7127837,-74.00594129999999,exact,499.98,449.98,50.0,64,2025-04,Monday,False
ORD-10342,2025-04-29,C0015,Laptop Stand,34.99,5,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,174.95,174.95,0.0,63,2025-04,Tuesday,False
ORD-10343,2025-04-29,C0022,27in Monitor,249.99,4,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,999.96,999.96,0.0,63,2025-04,Tuesday,False
ORD-10344,2025-05-01,C0115,Mechanical Keyboard,89.99,2,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,179.98,179.98,0.0,61,2025-05,Thursday,False
ORD-10345,2025-05-01,C0136,27in Monitor,249.99,3,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,749.97,749.97,0.0,61,2025-05,Thursday,False
ORD-10346,2025-05-01,C0138,Mechanical Keyboard,89.99,3,SAVE10,Chicago,0.1,Illinois,2718782,41.8781136,-87.62979820000001,exact,269.97,242.97,27.0,61,2025-05,Thursday,False
ORD-10347,2025-05-02,C0032,Wireless Mouse,24.99,1,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,24.99,24.99,0.0,60,2025-05,Friday,False
ORD-10348,2025-05-02,C0078,LED Desk Lamp,29.99,1,SAVE10,Austin,0.1,Texas,885400,30.267153000000004,-97.7430608,exact,29.99,26.99,3.0,60,2025-05,Friday,False
ORD-10349,2025-05-03,C0128,Laptop Stand,34.99,1,SAVE10,New York,0.1,New York,8405837,40.7127837,-74.00594129999999,exact,34.99,31.49,3.5,59,2025-05,Saturday,True
ORD-10350,2025-05-03,C0047,LED Desk Lamp,29.99,1,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,29.99,29.99,0.0,59,2025-05,Saturday,True
ORD-10351,2025-05-04,C0036,Wireless Mouse,24.99,2,SAVE10,Austin,0.1,Texas,885400,30.267153000000004,-97.7430608,exact,49.98,44.98,5.0,58,2025-05,Sunday,True
ORD-10352,2025-05-04,C0048,Mechanical Keyboard,89.99,1,WELCOME5,New York,0.05,New York,8405837,40.7127837,-74.00594129999999,exact,89.99,85.49,4.5,58,2025-05,Sunday,True
ORD-10353,2025-05-04,C0139,Mechanical Keyboard,89.99,1,WELCOME5,Houston,0.05,Texas,2195914,29.7604267,-95.3698028,exact,89.99,85.49,4.5,58,2025-05,Sunday,True
ORD-10354,2025-05-05,C0096,27in Monitor,249.99,3,,Denver,0.0,Colorado,649495,39.7392358,-104.990251,exact,749.97,749.97,0.0,57,2025-05,Monday,False
ORD-10355,2025-05-05,C0015,Laptop Stand,34.99,5,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,174.95,174.95,0.0,57,2025-05,Monday,False
ORD-10356,2025-05-05,C0023,Laptop Stand,34.99,2,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,69.98,69.98,0.0,57,2025-05,Monday,False
ORD-10357,2025-05-05,C0067,Noise-Cancelling Headphones,199.99,3,SAVE15,Houston,0.15,Texas,2195914,29.7604267,-95.3698028,exact,599.97,509.97,90.0,57,2025-05,Monday,False
ORD-10358,2025-05-06,C0105,1080p Webcam,59.99,4,SAVE20,Boston,0.2,Massachusetts,645966,42.3600825,-71.0588801,exact,239.96,191.97,47.99,56,2025-05,Tuesday,False
ORD-10359,2025-05-06,C0114,Noise-Cancelling Headphones,199.99,1,SAVE10,New York,0.1,New York,8405837,40.7127837,-74.00594129999999,exact,199.99,179.99,20.0,56,2025-05,Tuesday,False
ORD-10360,2025-05-06,C0126,Laptop Stand,34.99,2,,Atlanta,0.0,Georgia,447841,33.7489954,-84.3879824,exact,69.98,69.98,0.0,56,2025-05,Tuesday,False
ORD-10361,2025-05-06,C0136,LED Desk Lamp,29.99,4,SAVE15,Seattle,0.15,Washington,652405,47.6062095,-122.33207079999998,exact,119.96,101.97,17.99,56,2025-05,Tuesday,False
ORD-10362,2025-05-06,C0098,1080p Webcam,59.99,1,WELCOME5,Denver,0.05,Colorado,649495,39.7392358,-104.990251,exact,59.99,56.99,3.0,56,2025-05,Tuesday,False
ORD-10363,2025-05-07,C0009,Laptop Stand,34.99,1,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,34.99,34.99,0.0,55,2025-05,Wednesday,False
ORD-10364,2025-05-07,C0150,1080p Webcam,59.99,1,SAVE15,Los Angeles,0.15,California,3884307,34.0522342,-118.24368490000002,exact,59.99,50.99,9.0,55,2025-05,Wednesday,False
ORD-10365,2025-05-08,UNKNOWN,Laptop Stand,34.99,1,,Miami,0.0,Florida,417650,25.7616798,-80.1917902,exact,34.99,34.99,0.0,54,2025-05,Thursday,False
ORD-10366,2025-05-08,C0131,27in Monitor,249.99,1,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,249.99,249.99,0.0,54,2025-05,Thursday,False
ORD-10368,2025-05-09,C0114,Laptop Stand,34.99,2,,San Diego,0.0,California,1355896,32.715738,-117.1610838,exact,69.98,69.98,0.0,53,2025-05,Friday,False
ORD-10369,2025-05-09,C0125,Wireless Mouse,24.99,3,SAVE10,Philadelphia,0.1,Pennsylvania,1553165,39.9525839,-75.1652215,exact,74.97,67.47,7.5,53,2025-05,Friday,False
ORD-10370,2025-05-09,C0019,Laptop Stand,34.99,3,WELCOME5,Houston,0.05,Texas,2195914,29.7604267,-95.3698028,exact,104.97,99.72,5.25,53,2025-05,Friday,False
ORD-10372,2025-05-10,C0106,LED Desk Lamp,29.99,1,,San Diego,0.0,California,1355896,32.715738,-117.1610838,exact,29.99,29.99,0.0,52,2025-05,Saturday,True
ORD-10373,2025-05-10,C0128,Laptop Stand,34.99,1,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,34.99,34.99,0.0,52,2025-05,Saturday,True
ORD-10374,2025-05-11,C0118,27in Monitor,249.99,2,SAVE15,Austin,0.15,Texas,885400,30.267153000000004,-97.7430608,exact,499.98,424.98,75.0,51,2025-05,Sunday,True
ORD-10375,2025-05-11,C0041,27in Monitor,249.99,5,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,1249.95,1249.95,0.0,51,2025-05,Sunday,True
ORD-10376,2025-05-11,C0109,USB-C Hub,39.99,1,,Chicago,0.0,Illinois,2718782,41.8781136,-87.62979820000001,exact,39.99,39.99,0.0,51,2025-05,Sunday,True
ORD-10377,2025-05-12,C0093,USB-C Hub,39.99,1,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,39.99,39.99,0.0,50,2025-05,Monday,False
ORD-10378,2025-05-12,C0130,1080p Webcam,59.99,1,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,59.99,59.99,0.0,50,2025-05,Monday,False
ORD-10379,2025-05-12,C0141,Mechanical Keyboard,89.99,2,,Atlanta,0.0,Georgia,447841,33.7489954,-84.3879824,exact,179.98,179.98,0.0,50,2025-05,Monday,False
ORD-10380,2025-05-13,C0024,Mechanical Keyboard,89.99,2,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,179.98,179.98,0.0,49,2025-05,Tuesday,False
ORD-10381,2025-05-13,C0024,USB-C Hub,39.99,2,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,79.98,79.98,0.0,49,2025-05,Tuesday,False
ORD-10382,2025-05-13,C0031,Laptop Stand,34.99,1,,San Diego,0.0,California,1355896,32.715738,-117.1610838,exact,34.99,34.99,0.0,49,2025-05,Tuesday,False
ORD-10383,2025-05-13,C0007,Wireless Mouse,24.99,1,,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,24.99,24.99,0.0,49,2025-05,Tuesday,False
ORD-10385,2025-05-14,C0059,Noise-Cancelling Headphones,199.99,1,SAVE15,Houston,0.15,Texas,2195914,29.7604267,-95.3698028,exact,199.99,169.99,30.0,48,2025-05,Wednesday,False
ORD-10386,2025-05-15,C0101,Wireless Mouse,24.99,2,SAVE15,Atlanta,0.15,Georgia,447841,33.7489954,-84.3879824,exact,49.98,42.48,7.5,47,2025-05,Thursday,False
ORD-10387,2025-05-15,C0006,Laptop Stand,34.99,2,FREESHIP,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,69.98,69.98,0.0,47,2025-05,Thursday,False
ORD-10388,2025-05-15,UNKNOWN,Laptop Stand,34.99,1,SAVE15,Chicago,0.15,Illinois,2718782,41.8781136,-87.62979820000001,exact,34.99,29.74,5.25,47,2025-05,Thursday,False
ORD-10389,2025-05-16,C0041,Noise-Cancelling Headphones,199.99,2,WELCOME5,Seattle,0.05,Washington,652405,47.6062095,-122.33207079999998,exact,399.98,379.98,20.0,46,2025-05,Friday,False
ORD-10390,2025-05-17,C0136,Noise-Cancelling Headphones,199.99,2,,Dallas,0.0,Texas,1257676,32.7766642,-96.7969879,exact,399.98,399.98,0.0,45,2025-05,Saturday,True
ORD-10391,2025-05-17,C0081,USB-C Hub,39.99,1,FREESHIP,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,39.99,39.99,0.0,45,2025-05,Saturday,True
ORD-10392,2025-05-17,C0056,27in Monitor,249.99,1,SAVE10,Denver,0.1,Colorado,649495,39.7392358,-104.990251,exact,249.99,224.99,25.0,45,2025-05,Saturday,True
ORD-10393,2025-05-18,C0011,LED Desk Lamp,29.99,1,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,29.99,29.99,0.0,44,2025-05,Sunday,True
ORD-10394,2025-05-18,C0023,Noise-Cancelling Headphones,199.99,1,,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,199.99,199.99,0.0,44,2025-05,Sunday,True
ORD-10395,2025-05-18,C0042,USB-C Hub,39.99,1,SAVE10,Los Angeles,0.1,California,3884307,34.0522342,-118.24368490000002,exact,39.99,35.99,4.0,44,2025-05,Sunday,True
ORD-10396,2025-05-18,C0149,Laptop Stand,34.99,1,SAVE10,Los Angeles,0.1,California,3884307,34.0522342,-118.24368490000002,exact,34.99,31.49,3.5,44,2025-05,Sunday,True
ORD-10397,2025-05-19,C0106,Laptop Stand,34.99,1,WELCOME5,Los Angeles,0.05,California,3884307,34.0522342,-118.24368490000002,exact,34.99,33.24,1.75,43,2025-05,Monday,False
ORD-10398,2025-05-19,C0018,Wireless Mouse,24.99,3,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,74.97,74.97,0.0,43,2025-05,Monday,False
ORD-10399,2025-05-20,C0078,Wireless Mouse,24.99,3,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,74.97,74.97,0.0,42,2025-05,Tuesday,False
ORD-10400,2025-05-20,C0127,Noise-Cancelling Headphones,199.99,1,SAVE20,Portland,0.2,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,199.99,159.99,40.0,42,2025-05,Tuesday,False
ORD-10401,2025-05-20,C0023,USB-C Hub,39.99,2,SAVE20,Phoenix,0.2,Arizona,1513367,33.4483771,-112.0740373,exact,79.98,63.98,16.0,42,2025-05,Tuesday,False
ORD-10402,2025-05-21,C0119,Mechanical Keyboard,89.99,1,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,89.99,89.99,0.0,41,2025-05,Wednesday,False
ORD-10403,2025-05-21,C0058,Laptop Stand,34.99,1,SAVE10,Portland,0.1,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,34.99,31.49,3.5,41,2025-05,Wednesday,False
ORD-10404,2025-05-22,C0101,Laptop Stand,34.99,1,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,34.99,34.99,0.0,40,2025-05,Thursday,False
ORD-10405,2025-05-22,C0105,LED Desk Lamp,29.99,1,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,29.99,29.99,0.0,40,2025-05,Thursday,False
ORD-10406,2025-05-23,C0030,Noise-Cancelling Headphones,199.99,2,SAVE20,Phoenix,0.2,Arizona,1513367,33.4483771,-112.0740373,exact,399.98,319.98,80.0,39,2025-05,Friday,False
ORD-10407,2025-05-23,C0117,27in Monitor,249.99,1,,Chicago,0.0,Illinois,2718782,41.8781136,-87.62979820000001,exact,249.99,249.99,0.0,39,2025-05,Friday,False
ORD-10408,2025-05-23,C0082,1080p Webcam,59.99,1,SAVE10,Atlanta,0.1,Georgia,447841,33.7489954,-84.3879824,exact,59.99,53.99,6.0,39,2025-05,Friday,False
ORD-10409,2025-05-23,C0080,Wireless Mouse,24.99,5,SAVE15,Los Angeles,0.15,California,3884307,34.0522342,-118.24368490000002,exact,124.95,106.21,18.74,39,2025-05,Friday,False
ORD-10410,2025-05-23,C0094,1080p Webcam,59.99,2,,San Diego,0.0,California,1355896,32.715738,-117.1610838,exact,119.98,119.98,0.0,39,2025-05,Friday,False
ORD-10411,2025-05-25,C0082,Wireless Mouse,24.99,2,FREESHIP,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,49.98,49.98,0.0,37,2025-05,Sunday,True
ORD-10412,2025-05-25,C0120,LED Desk Lamp,29.99,1,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,29.99,29.99,0.0,37,2025-05,Sunday,True
ORD-10413,2025-05-27,C0106,USB-C Hub,39.99,3,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,119.97,119.97,0.0,35,2025-05,Tuesday,False
ORD-10414,2025-05-27,C0118,Laptop Stand,34.99,1,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,34.99,34.99,0.0,35,2025-05,Tuesday,False
ORD-10415,2025-05-27,C0124,LED Desk Lamp,29.99,2,WELCOME5,Boston,0.05,Massachusetts,645966,42.3600825,-71.0588801,exact,59.98,56.98,3.0,35,2025-05,Tuesday,False
ORD-10416,2025-05-27,C0003,1080p Webcam,59.99,1,,Phoenix,0.0,Arizona,1513367,33.4483771,-112.0740373,exact,59.99,59.99,0.0,35,2025-05,Tuesday,False
ORD-10417,2025-05-27,C0040,USB-C Hub,39.99,2,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,79.98,79.98,0.0,35,2025-05,Tuesday,False
ORD-10418,2025-05-27,C0019,27in Monitor,249.99,1,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,249.99,249.99,0.0,35,2025-05,Tuesday,False
ORD-10419,2025-05-28,C0067,Laptop Stand,34.99,1,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,34.99,34.99,0.0,34,2025-05,Wednesday,False
ORD-10420,2025-05-28,C0065,Noise-Cancelling Headphones,199.99,1,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,199.99,199.99,0.0,34,2025-05,Wednesday,False
ORD-10421,2025-05-28,C0038,LED Desk Lamp,29.99,1,,Phoenix,0.0,Arizona,1513367,33.4483771,-112.0740373,exact,29.99,29.99,0.0,34,2025-05,Wednesday,False
ORD-10422,2025-05-29,C0006,Laptop Stand,34.99,2,,Atlanta,0.0,Georgia,447841,33.7489954,-84.3879824,exact,69.98,69.98,0.0,33,2025-05,Thursday,False
ORD-10423,2025-05-29,C0147,27in Monitor,249.99,3,SAVE10,Boston,0.1,Massachusetts,645966,42.3600825,-71.0588801,exact,749.97,674.97,75.0,33,2025-05,Thursday,False
ORD-10424,2025-05-29,C0114,Noise-Cancelling Headphones,199.99,1,,Miami,0.0,Florida,417650,25.7616798,-80.1917902,exact,199.99,199.99,0.0,33,2025-05,Thursday,False
ORD-10425,2025-05-30,C0061,27in Monitor,249.99,2,SAVE10,Austin,0.1,Texas,885400,30.267153000000004,-97.7430608,exact,499.98,449.98,50.0,32,2025-05,Friday,False
ORD-10426,2025-05-31,C0018,Mechanical Keyboard,89.99,1,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,89.99,89.99,0.0,31,2025-05,Saturday,True
ORD-10427,2025-05-31,C0128,USB-C Hub,39.99,1,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,39.99,39.99,0.0,31,2025-05,Saturday,True
ORD-10428,2025-05-31,C0045,1080p Webcam,59.99,1,,Atlanta,0.0,Georgia,447841,33.7489954,-84.3879824,exact,59.99,59.99,0.0,31,2025-05,Saturday,True
ORD-10429,2025-06-01,C0014,Wireless Mouse,24.99,2,SAVE15,New York,0.15,New York,8405837,40.7127837,-74.00594129999999,exact,49.98,42.48,7.5,30,2025-06,Sunday,True
ORD-10430,2025-06-01,C0037,Laptop Stand,34.99,1,WELCOME5,Los Angeles,0.05,California,3884307,34.0522342,-118.24368490000002,exact,34.99,33.24,1.75,30,2025-06,Sunday,True
ORD-10431,2025-06-02,C0139,USB-C Hub,39.99,3,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,119.97,119.97,0.0,29,2025-06,Monday,False
ORD-10432,2025-06-02,C0095,27in Monitor,249.99,1,SAVE20,Denver,0.2,Colorado,649495,39.7392358,-104.990251,exact,249.99,199.99,50.0,29,2025-06,Monday,False
ORD-10433,2025-06-02,C0005,27in Monitor,249.99,1,,Miami,0.0,Florida,417650,25.7616798,-80.1917902,exact,249.99,249.99,0.0,29,2025-06,Monday,False
ORD-10434,2025-06-02,C0111,LED Desk Lamp,29.99,1,,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,29.99,29.99,0.0,29,2025-06,Monday,False
ORD-10435,2025-06-02,C0030,27in Monitor,249.99,3,,Dallas,0.0,Texas,1257676,32.7766642,-96.7969879,exact,749.97,749.97,0.0,29,2025-06,Monday,False
ORD-10436,2025-06-03,C0071,USB-C Hub,39.99,2,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,79.98,79.98,0.0,28,2025-06,Tuesday,False
ORD-10437,2025-06-03,C0108,Noise-Cancelling Headphones,199.99,2,,Chicago,0.0,Illinois,2718782,41.8781136,-87.62979820000001,exact,399.98,399.98,0.0,28,2025-06,Tuesday,False
ORD-10438,2025-06-04,C0025,Laptop Stand,34.99,2,SAVE20,Boston,0.2,Massachusetts,645966,42.3600825,-71.0588801,exact,69.98,55.98,14.0,27,2025-06,Wednesday,False
ORD-10439,2025-06-04,C0032,1080p Webcam,59.99,1,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,59.99,59.99,0.0,27,2025-06,Wednesday,False
ORD-10440,2025-06-04,C0135,Noise-Cancelling Headphones,199.99,1,,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,199.99,199.99,0.0,27,2025-06,Wednesday,False
ORD-10441,2025-06-04,C0099,LED Desk Lamp,29.99,1,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,29.99,29.99,0.0,27,2025-06,Wednesday,False
ORD-10442,2025-06-05,C0127,Mechanical Keyboard,89.99,1,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,89.99,89.99,0.0,26,2025-06,Thursday,False
